event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time,charge_amount_usd
MembershipUpdated,,,82,499.0,USD,2020-10-01 00:00:00+00:00,,,,2020-07-02,499.0
MembershipValueChanged,,3.0,82,12555.0,USD,,,,,2020-07-02,12555.0
MembershipActivated,,,94,499.0,USD,2020-10-03 12:00:00+00:00,,,,2020-07-03,499.0
MembershipRenewed,,,94,499.0,USD,2020-10-03 12:00:00+00:00,,,,2020-07-03,499.0
MembershipActivated,,,99,499.0,USD,2020-10-07 00:00:00+00:00,,,,2020-07-08,499.0
MembershipValueChanged,,3.0,99,999.0,USD,,,,,2020-07-08,999.0
MembershipUpdated,,,99,499.0,USD,2020-10-07 00:00:00+00:00,Silver,,,2020-07-08,499.0
MembershipUpdated,,,84,499.0,USD,2020-10-09 00:00:00+00:00,,,,2020-07-09,499.0
MembershipRenewed,,,84,499.0,USD,2020-10-09 00:00:00+00:00,,,,2020-07-09,499.0
MembershipRenewed,,1.0,18,499.0,USD,2020-03-25 00:00:00+00:00,,,,2020-07-09,499.0
MembershipUpdated,,,85,499.0,USD,2020-10-13 00:00:00+00:00,,,,2020-07-13,499.0
MembershipRenewed,,,85,499.0,USD,2020-10-13 00:00:00+00:00,,,,2020-07-13,499.0
MembershipActivated,,,100,499.0,USD,2020-10-08 00:00:00+00:00,,,,2020-07-13,499.0
MembershipValueChanged,,3.0,100,999.0,USD,,Silver,,,2020-07-13,999.0
MembershipUpdated,,,7,499.0,USD,2020-10-15 00:00:00+00:00,,,,2020-07-15,499.0
MembershipRenewed,,,7,499.0,USD,2020-10-15 00:00:00+00:00,,,,2020-07-15,499.0
MembershipUpdated,,,12,499.0,USD,2020-10-15 00:00:00+00:00,,,,2020-07-15,499.0
MembershipRenewed,,,12,499.0,USD,2020-10-15 00:00:00+00:00,,,,2020-07-15,499.0
MembershipRenewed,,,18,499.0,USD,2020-03-25 00:00:00+00:00,,,,2020-07-15,499.0
MembershipActivated,,,101,499.0,USD,2020-08-15 07:00:00+00:00,,,,2020-07-16,499.0
MembershipValueChanged,,3.0,101,499.0,USD,,Bronze,,,2020-07-16,499.0
MembershipUpdated,,,101,499.0,USD,2020-07-16 00:00:00+00:00,Bronze,,,2020-07-16,499.0
MembershipRenewed,,,98,499.0,USD,2020-09-29 00:00:00+00:00,,,,2020-07-21,499.0
MembershipUpdated,,,86,499.0,USD,2020-10-23 00:00:00+00:00,,,,2020-07-23,499.0
MembershipRenewed,,,86,499.0,USD,2020-10-23 00:00:00+00:00,,,,2020-07-23,499.0
MembershipActivated,,,102,499.0,USD,2020-10-27 00:00:00+00:00,,,,2020-07-24,499.0
MembershipValueChanged,,3.0,102,499.0,USD,,Bronze,,,2020-07-24,499.0
MembershipActivated,,,103,499.0,DKK,2020-10-01 00:00:00+00:00,,,,2020-07-27,74.85
MembershipValueChanged,,3.0,103,499.0,DKK,,Bronze,,,2020-07-27,74.85
MembershipActivated,,,101,499.0,USD,2020-07-16 00:00:00+00:00,,,,2020-07-27,499.0
MembershipValueChanged,,3.0,101,499.0,USD,,Bronze,,,2020-07-27,499.0
MembershipRenewed,,,101,499.0,USD,2020-07-16 00:00:00+00:00,,,,2020-07-27,499.0
MembershipRenewed,,,18,499.0,USD,2020-03-25 00:00:00+00:00,,,,2020-07-28,499.0
MembershipUpdated,,,87,499.0,USD,2020-10-29 12:00:00+00:00,,,,2020-07-29,499.0
MembershipRenewed,,,87,499.0,USD,2020-10-29 12:00:00+00:00,,,,2020-07-29,499.0
MembershipUpdated,,,20,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipRenewed,,,20,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipUpdated,,,21,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipRenewed,,,21,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipUpdated,,,70,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipRenewed,,,70,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipUpdated,,,71,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipRenewed,,,71,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipUpdated,,,91,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipRenewed,,,91,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-01,499.0
MembershipUpdated,,,21,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-08-03,499.0
MembershipValueChanged,,3.0,21,499.0,USD,,,,,2020-08-03,499.0
MembershipUpdated,,,89,499.0,USD,2020-11-05 00:00:00+00:00,,,,2020-08-05,499.0
MembershipRenewed,,,89,499.0,USD,2020-11-05 00:00:00+00:00,,,,2020-08-05,499.0
MembershipUpdated,,,88,499.0,USD,2020-11-05 19:00:00+00:00,,,,2020-08-05,499.0
MembershipRenewed,,,88,499.0,USD,2020-11-05 19:00:00+00:00,,,,2020-08-05,499.0
MembershipChurnUpdated,,,92,2697.0,USD,,,2020-08-11 00:00:06+00:00,,2020-08-11,2697.0
MembershipUpdated,,,92,499.0,USD,2020-11-11 00:00:00+00:00,,,,2020-08-11,499.0
MembershipRenewed,,,92,499.0,USD,2020-11-11 00:00:00+00:00,,,,2020-08-11,499.0
MembershipActivated,,,104,499.0,USD,2020-11-06 00:00:00+00:00,,,,2020-08-11,499.0
MembershipValueChanged,,3.0,104,999.0,USD,,Silver,,,2020-08-11,999.0
MembershipActivated,,,105,499.0,USD,2020-11-23 00:00:00+00:00,,,,2020-08-11,499.0
MembershipValueChanged,,3.0,105,499.0,USD,,Bronze,,,2020-08-11,499.0
MembershipUpdated,,,105,499.0,USD,2020-10-23 00:00:00+00:00,Bronze,,,2020-08-11,499.0
MembershipActivated,,,106,499.0,USD,2020-09-12 09:00:00+00:00,,,,2020-08-13,499.0
MembershipValueChanged,,3.0,106,499.0,USD,,Bronze,,,2020-08-13,499.0
MembershipUpdated,,,106,499.0,USD,2020-11-13 00:00:00+00:00,Bronze,,,2020-08-13,499.0
MembershipUpdated,,,75,499.0,USD,2020-11-14 00:00:00+00:00,,,,2020-08-14,499.0
MembershipRenewed,,,75,499.0,USD,2020-11-14 00:00:00+00:00,,,,2020-08-14,499.0
MembershipActivated,,,107,499.0,USD,2020-11-14 00:00:00+00:00,,,,2020-08-17,499.0
MembershipValueChanged,,3.0,107,499.0,USD,,Bronze,,,2020-08-17,499.0
MembershipUpdated,,,23,499.0,USD,2020-11-18 00:00:00+00:00,,,,2020-08-18,499.0
MembershipRenewed,,,23,499.0,USD,2020-11-18 00:00:00+00:00,,,,2020-08-18,499.0
MembershipRenewed,,1.0,18,499.0,USD,2020-03-25 00:00:00+00:00,,,,2020-08-18,499.0
MembershipUpdated,,,19,499.0,USD,2020-11-19 00:00:00+00:00,,,,2020-08-19,499.0
MembershipRenewed,,,19,499.0,USD,2020-11-19 00:00:00+00:00,,,,2020-08-19,499.0
MembershipUpdated,,,74,499.0,USD,2020-11-24 00:00:00+00:00,,,,2020-08-24,499.0
MembershipRenewed,,,74,499.0,USD,2020-11-24 00:00:00+00:00,,,,2020-08-24,499.0
MembershipRenewed,,,18,499.0,USD,2020-03-25 00:00:00+00:00,,,,2020-08-24,499.0
MembershipActivated,,,108,499.0,USD,2020-11-25 10:00:00+00:00,,,,2020-08-25,499.0
MembershipValueChanged,,3.0,108,499.0,USD,,Bronze,,,2020-08-25,499.0
MembershipUpdated,,,102,499.0,USD,2020-09-01 00:00:00+00:00,Silver,,,2020-08-28,499.0
MembershipValueChanged,,3.0,102,999.0,USD,,,,,2020-08-28,999.0
MembershipChurnUpdated,,,93,2697.0,USD,,,2020-08-28 10:00:05+00:00,,2020-08-28,2697.0
MembershipUpdated,,,93,499.0,USD,2020-11-28 10:00:00+00:00,,,,2020-08-28,499.0
MembershipRenewed,,,93,499.0,USD,2020-11-28 10:00:00+00:00,,,,2020-08-28,499.0
MembershipRenewed,,,80,499.0,USD,2020-09-16 00:00:00+00:00,,,,2020-08-30,499.0
MembershipUpdated,,,18,499.0,USD,2020-09-01 00:00:00+00:00,,,,2020-08-31,499.0
MembershipUpdated,,,101,499.0,USD,2020-11-17 00:00:00+00:00,Bronze,,,2020-08-31,499.0
MembershipUpdated,,,101,499.0,USD,2020-09-01 00:00:00+00:00,Bronze,,,2020-08-31,499.0
MembershipUpdated,,,8,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipRenewed,,,8,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipUpdated,,,18,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipRenewed,,,18,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipUpdated,,,25,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipRenewed,,,25,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipUpdated,,,79,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipRenewed,,,79,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipUpdated,,,101,499.0,USD,2020-12-01 00:00:00+00:00,Bronze,,,2020-09-01,499.0
MembershipRenewed,,,101,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-01,499.0
MembershipUpsellUpdated,2020-09-01 00:00:24+00:00,,102,5700.0,USD,,,,,2020-09-01,5700.0
MembershipUpdated,,,102,499.0,USD,2020-12-27 00:00:00+00:00,Silver,,,2020-09-01,499.0
MembershipRenewed,,,102,499.0,USD,2020-12-27 00:00:00+00:00,,,,2020-09-01,499.0
MembershipUpdated,,,17,499.0,USD,2021-09-01 01:00:00+00:00,,,,2020-09-01,499.0
MembershipRenewed,,,17,499.0,USD,2021-09-01 01:00:00+00:00,,,,2020-09-01,499.0
MembershipActivated,,,110,499.0,DKK,2020-10-01 07:00:00+00:00,,,,2020-09-01,74.85
MembershipValueChanged,,2.0,110,5950.0,DKK,,Bronze,,,2020-09-01,892.5
MembershipUpdated,,,110,499.0,DKK,2020-11-01 00:00:00+00:00,Bronze,,,2020-09-01,74.85
MembershipUpdated,,,110,499.0,DKK,2020-11-01 00:00:00+00:00,Bronze,,,2020-09-01,74.85
MembershipUpdated,,,110,499.0,DKK,2020-11-01 00:00:00+00:00,Bronze,,,2020-09-01,74.85
MembershipActivated,,,109,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-09-02,499.0
MembershipValueChanged,,3.0,109,499.0,USD,,Bronze,,,2020-09-02,499.0
MembershipUpdated,,,95,499.0,USD,2020-12-03 00:00:00+00:00,,,,2020-09-03,499.0
MembershipRenewed,,,95,499.0,USD,2020-12-03 00:00:00+00:00,,,,2020-09-03,499.0
MembershipUpdated,,,77,499.0,USD,2020-12-03 13:00:00+00:00,,,,2020-09-03,499.0
MembershipRenewed,,,77,499.0,USD,2020-12-03 13:00:00+00:00,,,,2020-09-03,499.0
MembershipUpdated,,,78,499.0,USD,2020-12-04 00:00:00+00:00,,,,2020-09-04,499.0
MembershipRenewed,,,78,499.0,USD,2020-12-04 00:00:00+00:00,,,,2020-09-04,499.0
MembershipUpdated,,,14,499.0,USD,2020-12-06 00:00:00+00:00,,,,2020-09-06,499.0
MembershipRenewed,,,14,499.0,USD,2020-12-06 00:00:00+00:00,,,,2020-09-06,499.0
MembershipActivated,,,111,499.0,DKK,2020-10-07 09:00:00+00:00,,,,2020-09-07,74.85
MembershipValueChanged,,2.0,111,47666.0,DKK,,Gold,,,2020-09-07,7149.9
MembershipUpdated,,,111,499.0,DKK,2020-11-01 00:00:00+00:00,Gold,,,2020-09-07,74.85
MembershipActivated,,,112,499.0,DKK,2020-10-07 09:00:00+00:00,,,,2020-09-07,74.85
MembershipValueChanged,,2.0,112,8666.0,DKK,,Gold,,,2020-09-07,1299.8999999999999
MembershipUpdated,,,112,499.0,DKK,2020-11-01 00:00:00+00:00,Gold,,,2020-09-07,74.85
MembershipUpdated,,,96,499.0,USD,2020-12-11 08:00:00+00:00,,,,2020-09-11,499.0
MembershipRenewed,,,96,499.0,USD,2020-12-11 08:00:00+00:00,,,,2020-09-11,499.0
MembershipUpdated,,,97,499.0,USD,2020-12-15 11:00:00+00:00,,,,2020-09-15,499.0
MembershipRenewed,,,97,499.0,USD,2020-12-15 11:00:00+00:00,,,,2020-09-15,499.0
MembershipUpdated,,,80,499.0,USD,2020-12-16 00:00:00+00:00,,,,2020-09-16,499.0
MembershipRenewed,,,80,499.0,USD,2020-12-16 00:00:00+00:00,,,,2020-09-16,499.0
MembershipActivated,,,113,499.0,USD,2021-07-01 00:00:00+00:00,,,,2020-09-16,499.0
MembershipValueChanged,,10.0,113,12000.0,USD,,Silver,,,2020-09-16,12000.0
MembershipActivated,,,114,499.0,USD,2020-10-03 00:00:00+00:00,,,,2020-09-16,499.0
MembershipValueChanged,,2.0,114,999.0,USD,,Silver,,,2020-09-16,999.0
MembershipUpdated,,,114,499.0,USD,2020-12-03 00:00:00+00:00,Silver,,,2020-09-16,499.0
MembershipUpdated,,,67,499.0,USD,2020-12-17 00:00:00+00:00,,,,2020-09-17,499.0
MembershipRenewed,,,67,499.0,USD,2020-12-17 00:00:00+00:00,,,,2020-09-17,499.0
MembershipUpdated,,,76,499.0,USD,2020-12-17 00:00:00+00:00,,,,2020-09-17,499.0
MembershipRenewed,,,76,499.0,USD,2020-12-17 00:00:00+00:00,,,,2020-09-17,499.0
MembershipActivated,,,115,499.0,USD,2021-09-23 13:00:00+00:00,,,,2020-09-23,499.0
MembershipValueChanged,,12.0,115,1615.0,USD,,Silver,,,2020-09-23,1615.0
MembershipUpdated,,,15,499.0,USD,2020-12-25 07:00:00+00:00,,,,2020-09-25,499.0
MembershipRenewed,,,15,499.0,USD,2020-12-25 07:00:00+00:00,,,,2020-09-25,499.0
MembershipActivated,,,116,499.0,USD,2020-12-25 10:00:00+00:00,,,,2020-09-25,499.0
MembershipValueChanged,,3.0,116,499.0,USD,,Bronze,,,2020-09-25,499.0
MembershipUpdated,,,98,499.0,USD,2020-12-29 00:00:00+00:00,,,,2020-09-29,499.0
MembershipRenewed,,,98,499.0,USD,2020-12-29 00:00:00+00:00,,,,2020-09-29,499.0
MembershipUpdated,,,22,499.0,USD,2020-12-30 00:00:00+00:00,,,,2020-09-30,499.0
MembershipRenewed,,,22,499.0,USD,2020-12-30 00:00:00+00:00,,,,2020-09-30,499.0
MembershipUpdated,,,5,499.0,USD,2021-01-01 00:00:00+00:00,,,,2020-10-01,499.0
MembershipRenewed,,,5,499.0,USD,2021-01-01 00:00:00+00:00,,,,2020-10-01,499.0
MembershipUpdated,,,82,499.0,USD,2021-01-01 00:00:00+00:00,,,,2020-10-01,499.0
MembershipRenewed,,,82,499.0,USD,2021-01-01 00:00:00+00:00,,,,2020-10-01,499.0
MembershipUpdated,,,103,499.0,DKK,2021-01-01 00:00:00+00:00,Bronze,,,2020-10-01,74.85
MembershipRenewed,,,103,499.0,DKK,2021-01-01 00:00:00+00:00,,,,2020-10-01,74.85
MembershipUpsellUpdated,2020-10-01 00:00:50+00:00,,82,47081.25,USD,,,,,2020-10-01,47081.25
MembershipActivated,,,117,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-10-02,499.0
MembershipValueChanged,,2.0,117,999.0,USD,,Silver,,,2020-10-02,999.0
MembershipUpdated,,,117,499.0,USD,2020-12-01 00:00:00+00:00,Silver,,,2020-10-02,499.0
MembershipUpdated,,,94,499.0,USD,2021-01-03 12:00:00+00:00,,,,2020-10-03,499.0
MembershipRenewed,,,94,499.0,USD,2021-01-03 12:00:00+00:00,,,,2020-10-03,499.0
MembershipUpdated,,,99,499.0,USD,2021-01-07 00:00:00+00:00,Silver,,,2020-10-07,499.0
MembershipRenewed,,,99,499.0,USD,2021-01-07 00:00:00+00:00,,,,2020-10-07,499.0
MembershipUpdated,,,100,499.0,USD,2021-01-08 00:00:00+00:00,Silver,,,2020-10-08,499.0
MembershipRenewed,,,100,499.0,USD,2021-01-08 00:00:00+00:00,,,,2020-10-08,499.0
MembershipUpdated,,,84,499.0,USD,2021-01-09 00:00:00+00:00,,,,2020-10-09,499.0
MembershipRenewed,,,84,499.0,USD,2021-01-09 00:00:00+00:00,,,,2020-10-09,499.0
MembershipUpdated,,,85,499.0,USD,2021-01-13 00:00:00+00:00,,,,2020-10-13,499.0
MembershipRenewed,,,85,499.0,USD,2021-01-13 00:00:00+00:00,,,,2020-10-13,499.0
MembershipUpdated,,,7,499.0,USD,2021-01-15 00:00:00+00:00,,,,2020-10-15,499.0
MembershipRenewed,,,7,499.0,USD,2021-01-15 00:00:00+00:00,,,,2020-10-15,499.0
MembershipUpdated,,,12,499.0,USD,2021-01-15 00:00:00+00:00,,,,2020-10-15,499.0
MembershipRenewed,,,12,499.0,USD,2021-01-15 00:00:00+00:00,,,,2020-10-15,499.0
MembershipRenewed,,,70,499.0,USD,2020-11-01 00:00:00+00:00,,,,2020-10-16,499.0
MembershipActivated,,,118,499.0,USD,2021-01-12 00:00:00+00:00,,,,2020-10-19,499.0
MembershipValueChanged,,3.0,118,499.0,USD,,Bronze,,,2020-10-19,499.0
MembershipUpdated,,,86,499.0,USD,2021-01-23 00:00:00+00:00,,,,2020-10-23,499.0
MembershipRenewed,,,86,499.0,USD,2021-01-23 00:00:00+00:00,,,,2020-10-23,499.0
MembershipUpdated,,,105,499.0,USD,2021-01-23 00:00:00+00:00,Bronze,,,2020-10-23,499.0
MembershipRenewed,,,105,499.0,USD,2021-01-23 00:00:00+00:00,,,,2020-10-23,499.0
MembershipUpsellUpdated,2020-10-23 00:00:29+00:00,,105,3236.4,USD,,,,,2020-10-23,3236.4
MembershipActivated,,,110,499.0,DKK,2020-11-01 00:00:00+00:00,,,,2020-10-23,74.85
MembershipValueChanged,,3.0,110,5950.0,DKK,,Bronze,,,2020-10-23,892.5
MembershipRenewed,,,110,499.0,DKK,2020-11-01 00:00:00+00:00,,,,2020-10-23,74.85
MembershipActivated,,,111,499.0,DKK,2020-11-01 00:00:00+00:00,,,,2020-10-26,74.85
MembershipValueChanged,,3.0,111,47666.0,DKK,,Gold,,,2020-10-26,7149.9
MembershipRenewed,,,111,499.0,DKK,2020-11-01 00:00:00+00:00,,,,2020-10-26,74.85
MembershipCancelled,,,94,499.0,USD,,,,2021-01-03 12:00:00+00:00,2020-10-26,499.0
MembershipValueChanged,,3.0,94,579.0,USD,,,,,2020-10-26,579.0
MembershipChurnUpdated,,,94,579.0,USD,,,2021-01-03 12:00:00+00:00,,2020-10-26,579.0
MembershipRenewed,,,104,499.0,USD,2020-11-06 00:00:00+00:00,,,,2020-10-26,499.0
MembershipUpdated,,,87,499.0,USD,2021-01-29 12:00:00+00:00,,,,2020-10-29,499.0
MembershipRenewed,,,87,499.0,USD,2021-01-29 12:00:00+00:00,,,,2020-10-29,499.0
MembershipCancelled,,,21,499.0,USD,,,,2020-11-01 00:00:00+00:00,2020-10-30,499.0
MembershipValueChanged,,3.0,21,579.0,USD,,,,,2020-10-30,579.0
MembershipChurnUpdated,,,21,579.0,USD,,,2020-11-01 00:00:00+00:00,,2020-10-30,579.0
MembershipRenewed,,,101,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-10-30,499.0
MembershipUpdated,,,6,499.0,USD,2021-05-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipRenewed,,,6,499.0,USD,2021-05-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipUpsellUpdated,2020-11-01 00:00:09+00:00,,6,12495.0,USD,,,,,2020-11-01,12495.0
MembershipUpdated,,,20,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipRenewed,,,20,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipUpdated,,,70,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipRenewed,,,70,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipUpdated,,,71,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipRenewed,,,71,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipUpdated,,,91,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipRenewed,,,91,499.0,USD,2021-02-01 00:00:00+00:00,,,,2020-11-01,499.0
MembershipUpdated,,,110,499.0,DKK,2021-02-01 00:00:00+00:00,Bronze,,,2020-11-01,74.85
MembershipRenewed,,,110,499.0,DKK,2021-02-01 00:00:00+00:00,,,,2020-11-01,74.85
MembershipUpdated,,,111,499.0,DKK,2021-02-01 00:00:00+00:00,Gold,,,2020-11-01,74.85
MembershipRenewed,,,111,499.0,DKK,2021-02-01 00:00:00+00:00,,,,2020-11-01,74.85
MembershipActivated,,,112,499.0,DKK,2021-02-01 00:00:00+00:00,,,,2020-11-01,74.85
MembershipValueChanged,,3.0,112,8666.0,DKK,,Gold,,,2020-11-01,1299.8999999999999
MembershipRenewed,,,112,499.0,DKK,2021-02-01 00:00:00+00:00,,,,2020-11-01,74.85
MembershipActivated,,,119,499.0,USD,2021-11-04 09:00:00+00:00,,,,2020-11-04,499.0
MembershipValueChanged,,12.0,119,499.0,USD,,Bronze,,,2020-11-04,499.0
MembershipUpdated,,,89,499.0,USD,2021-02-05 00:00:00+00:00,Bronze,,,2020-11-05,499.0
MembershipRenewed,,,89,499.0,USD,2021-02-05 00:00:00+00:00,,,,2020-11-05,499.0
MembershipCancelled,,,89,499.0,USD,,,,2021-02-05 00:00:00+00:00,2020-11-05,499.0
MembershipValueChanged,,3.0,89,579.0,USD,,,,,2020-11-05,579.0
MembershipChurnUpdated,,,89,579.0,USD,,,2021-02-05 00:00:00+00:00,,2020-11-05,579.0
MembershipRenewed,,1.0,19,499.0,USD,2020-11-19 00:00:00+00:00,,,,2020-11-05,499.0
MembershipUpdated,,,104,499.0,USD,2020-11-06 00:00:00+00:00,Bronze,,,2020-11-05,499.0
MembershipValueChanged,,3.0,104,499.0,USD,,,,,2020-11-05,499.0
MembershipUpdated,,,88,499.0,USD,2021-02-05 19:00:00+00:00,Bronze,,,2020-11-05,499.0
MembershipRenewed,,,88,499.0,USD,2021-02-05 19:00:00+00:00,,,,2020-11-05,499.0
MembershipUpdated,,,104,499.0,USD,2021-02-06 00:00:00+00:00,Bronze,,,2020-11-06,499.0
MembershipRenewed,,,104,499.0,USD,2021-02-06 00:00:00+00:00,,,,2020-11-06,499.0
MembershipChurnUpdated,,,104,2697.0,USD,,,2020-11-06 00:00:11+00:00,,2020-11-06,2697.0
MembershipRenewed,,,101,499.0,USD,2020-12-01 00:00:00+00:00,,,,2020-11-09,499.0
MembershipRenewed,,,14,499.0,USD,2020-12-06 00:00:00+00:00,,,,2020-11-10,499.0
MembershipUpdated,,,92,499.0,USD,2021-02-11 00:00:00+00:00,Bronze,,,2020-11-11,499.0
MembershipRenewed,,,92,499.0,USD,2021-02-11 00:00:00+00:00,,,,2020-11-11,499.0
MembershipActivated,,,120,499.0,USD,2021-02-02 00:00:00+00:00,,,,2020-11-11,499.0
MembershipValueChanged,,3.0,120,499.0,USD,,Bronze,,,2020-11-11,499.0
MembershipCancelled,,,92,499.0,USD,,,,2021-02-11 00:00:00+00:00,2020-11-11,499.0
MembershipValueChanged,,3.0,92,579.0,USD,,,,,2020-11-11,579.0
MembershipChurnUpdated,,,92,579.0,USD,,,2021-02-11 00:00:00+00:00,,2020-11-11,579.0
MembershipRenewed,,,19,499.0,USD,2020-11-19 00:00:00+00:00,,,,2020-11-11,499.0
MembershipActivated,,,121,499.0,USD,2021-02-11 00:00:00+00:00,,,,2020-11-12,499.0
MembershipValueChanged,,3.0,121,499.0,USD,,Bronze,,,2020-11-12,499.0
MembershipRenewed,,,99,499.0,USD,2021-01-07 00:00:00+00:00,,,,2020-11-12,499.0
MembershipActivated,,,106,499.0,USD,2021-02-13 00:00:00+00:00,,,,2020-11-13,499.0
MembershipValueChanged,,3.0,106,499.0,USD,,Bronze,,,2020-11-13,499.0
MembershipRenewed,,,106,499.0,USD,2021-02-13 00:00:00+00:00,,,,2020-11-13,499.0
MembershipUpdated,,,75,499.0,USD,2021-02-14 00:00:00+00:00,Bronze,,,2020-11-14,499.0
MembershipRenewed,,,75,499.0,USD,2021-02-14 00:00:00+00:00,,,,2020-11-14,499.0
MembershipUpdated,,,107,499.0,USD,2021-02-14 00:00:00+00:00,Bronze,,,2020-11-14,499.0
MembershipRenewed,,,107,499.0,USD,2021-02-14 00:00:00+00:00,,,,2020-11-14,499.0
MembershipUpsellUpdated,2020-11-14 00:00:19+00:00,,107,3236.4,USD,,,,,2020-11-14,3236.4
MembershipUpdated,,,23,499.0,USD,2021-02-18 00:00:00+00:00,Silver,,,2020-11-18,499.0
MembershipRenewed,,,23,499.0,USD,2021-02-18 00:00:00+00:00,,,,2020-11-18,499.0
MembershipUpdated,,,19,499.0,USD,2021-02-19 00:00:00+00:00,Bronze,,,2020-11-19,499.0
MembershipRenewed,,,19,499.0,USD,2021-02-19 00:00:00+00:00,,,,2020-11-19,499.0
MembershipRenewed,,,15,499.0,USD,2020-12-25 07:00:00+00:00,,,,2020-11-19,499.0
MembershipActivated,,,123,499.0,USD,2020-12-19 11:00:00+00:00,,,,2020-11-19,499.0
MembershipValueChanged,,1.0,123,499.0,USD,,Bronze,,,2020-11-19,499.0
MembershipActivated,,,124,499.0,USD,2020-12-19 11:00:00+00:00,,,,2020-11-19,499.0
MembershipValueChanged,,1.0,124,499.0,USD,,Bronze,,,2020-11-19,499.0
MembershipUpdated,,,74,499.0,USD,2021-02-24 00:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipRenewed,,,74,499.0,USD,2021-02-24 00:00:00+00:00,,,,2020-11-24,499.0
MembershipUpdated,,,121,499.0,USD,2021-02-11 00:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,120,499.0,USD,2021-02-02 00:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,119,499.0,USD,2021-11-04 09:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,118,499.0,USD,2021-01-12 00:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,117,499.0,USD,2020-12-01 00:00:00+00:00,Silver,,,2020-11-24,499.0
MembershipUpdated,,,116,499.0,USD,2020-12-25 10:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,115,499.0,USD,2021-09-23 13:00:00+00:00,Silver,,,2020-11-24,499.0
MembershipUpdated,,,114,499.0,USD,2020-12-03 00:00:00+00:00,Silver,,,2020-11-24,499.0
MembershipUpdated,,,113,499.0,USD,2021-07-01 00:00:00+00:00,Silver,,,2020-11-24,499.0
MembershipUpdated,,,112,499.0,DKK,2021-02-01 00:00:00+00:00,Gold,,,2020-11-24,74.85
MembershipUpdated,,,111,499.0,DKK,2021-02-01 00:00:00+00:00,Gold,,,2020-11-24,74.85
MembershipUpdated,,,110,499.0,DKK,2021-02-01 00:00:00+00:00,Bronze,,,2020-11-24,74.85
MembershipUpdated,,,109,499.0,USD,2020-12-01 00:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,108,499.0,USD,2020-11-25 10:00:00+00:00,Bronze,,,2020-11-24,499.0
MembershipUpdated,,,107,499.0,USD,2021-02-14 00:00:00+00:00,Bronze,,,2020-11-24,499.0
