event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time
MembershipRenewed,,,12,499,USD,2020-10-15T00:00:00+0000,,,,"July 15, 2020"
MembershipRenewed,,,18,499,USD,2020-03-25T00:00:00+0000,,,,"July 15, 2020"
MembershipActivated,,,101,499,USD,2020-08-15T07:00:00+0000,,,,"July 16, 2020"
MembershipValueChanged,,3,101,499,USD,,Bronze,,,"July 16, 2020"
MembershipUpdated,,,101,499,USD,2020-07-16T00:00:00+0000,Bronze,,,"July 16, 2020"
MembershipRenewed,,,98,499,USD,2020-09-29T00:00:00+0000,,,,"July 21, 2020"
MembershipUpdated,,,86,499,USD,2020-10-23T00:00:00+0000,,,,"July 23, 2020"
MembershipRenewed,,,86,499,USD,2020-10-23T00:00:00+0000,,,,"July 23, 2020"
MembershipActivated,,,102,499,USD,2020-10-27T00:00:00+0000,,,,"July 24, 2020"
MembershipValueChanged,,3,102,499,USD,,Bronze,,,"July 24, 2020"
MembershipActivated,,,103,499,DKK,2020-10-01T00:00:00+0000,,,,"July 27, 2020"
MembershipValueChanged,,3,103,499,DKK,,Bronze,,,"July 27, 2020"
MembershipActivated,,,101,499,USD,2020-07-16T00:00:00+0000,,,,"July 27, 2020"
MembershipValueChanged,,3,101,499,USD,,Bronze,,,"July 27, 2020"
MembershipRenewed,,,101,499,USD,2020-07-16T00:00:00+0000,,,,"July 27, 2020"
MembershipRenewed,,,18,499,USD,2020-03-25T00:00:00+0000,,,,"July 28, 2020"
MembershipUpdated,,,87,499,USD,2020-10-29T12:00:00+0000,,,,"July 29, 2020"
MembershipRenewed,,,87,499,USD,2020-10-29T12:00:00+0000,,,,"July 29, 2020"
MembershipUpdated,,,20,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipRenewed,,,20,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipUpdated,,,21,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipRenewed,,,21,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipUpdated,,,70,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipRenewed,,,70,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipUpdated,,,71,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipRenewed,,,71,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipUpdated,,,91,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipRenewed,,,91,499,USD,2020-11-01T00:00:00+0000,,,,"August 1, 2020"
MembershipUpdated,,,21,499,USD,2020-11-01T00:00:00+0000,,,,"August 3, 2020"
MembershipValueChanged,,3,21,499,USD,,,,,"August 3, 2020"
MembershipUpdated,,,89,499,USD,2020-11-05T00:00:00+0000,,,,"August 5, 2020"
MembershipRenewed,,,89,499,USD,2020-11-05T00:00:00+0000,,,,"August 5, 2020"
MembershipUpdated,,,88,499,USD,2020-11-05T19:00:00+0000,,,,"August 5, 2020"
MembershipRenewed,,,88,499,USD,2020-11-05T19:00:00+0000,,,,"August 5, 2020"
MembershipChurnUpdated,,,92,2697,USD,,,2020-08-11T00:00:06+0000,,"August 11, 2020"
MembershipUpdated,,,92,499,USD,2020-11-11T00:00:00+0000,,,,"August 11, 2020"
MembershipRenewed,,,92,499,USD,2020-11-11T00:00:00+0000,,,,"August 11, 2020"
MembershipActivated,,,104,499,USD,2020-11-06T00:00:00+0000,,,,"August 11, 2020"
MembershipValueChanged,,3,104,999,USD,,Silver,,,"August 11, 2020"
MembershipActivated,,,105,499,USD,2020-11-23T00:00:00+0000,,,,"August 11, 2020"
MembershipValueChanged,,3,105,499,USD,,Bronze,,,"August 11, 2020"
MembershipUpdated,,,105,499,USD,2020-10-23T00:00:00+0000,Bronze,,,"August 11, 2020"
MembershipActivated,,,106,499,USD,2020-09-12T09:00:00+0000,,,,"August 13, 2020"
MembershipValueChanged,,3,106,499,USD,,Bronze,,,"August 13, 2020"
MembershipUpdated,,,106,499,USD,2020-11-13T00:00:00+0000,Bronze,,,"August 13, 2020"
MembershipUpdated,,,75,499,USD,2020-11-14T00:00:00+0000,,,,"August 14, 2020"
MembershipRenewed,,,75,499,USD,2020-11-14T00:00:00+0000,,,,"August 14, 2020"
MembershipActivated,,,107,499,USD,2020-11-14T00:00:00+0000,,,,"August 17, 2020"
MembershipValueChanged,,3,107,499,USD,,Bronze,,,"August 17, 2020"
MembershipUpdated,,,23,499,USD,2020-11-18T00:00:00+0000,,,,"August 18, 2020"
MembershipRenewed,,,23,499,USD,2020-11-18T00:00:00+0000,,,,"August 18, 2020"
MembershipRenewed,,1,18,499,USD,2020-03-25T00:00:00+0000,,,,"August 18, 2020"
MembershipUpdated,,,19,499,USD,2020-11-19T00:00:00+0000,,,,"August 19, 2020"
MembershipRenewed,,,19,499,USD,2020-11-19T00:00:00+0000,,,,"August 19, 2020"
MembershipUpdated,,,74,499,USD,2020-11-24T00:00:00+0000,,,,"August 24, 2020"
MembershipRenewed,,,74,499,USD,2020-11-24T00:00:00+0000,,,,"August 24, 2020"
MembershipRenewed,,,18,499,USD,2020-03-25T00:00:00+0000,,,,"August 24, 2020"
MembershipActivated,,,108,499,USD,2020-11-25T10:00:00+0000,,,,"August 25, 2020"
MembershipValueChanged,,3,108,499,USD,,Bronze,,,"August 25, 2020"
MembershipUpdated,,,102,499,USD,2020-09-01T00:00:00+0000,Silver,,,"August 28, 2020"
MembershipValueChanged,,3,102,999,USD,,,,,"August 28, 2020"
MembershipChurnUpdated,,,93,2697,USD,,,2020-08-28T10:00:05+0000,,"August 28, 2020"
MembershipUpdated,,,93,499,USD,2020-11-28T10:00:00+0000,,,,"August 28, 2020"
MembershipRenewed,,,93,499,USD,2020-11-28T10:00:00+0000,,,,"August 28, 2020"
MembershipRenewed,,,80,499,USD,2020-09-16T00:00:00+0000,,,,"August 30, 2020"
MembershipUpdated,,,18,499,USD,2020-09-01T00:00:00+0000,,,,"August 31, 2020"
MembershipUpdated,,,101,499,USD,2020-11-17T00:00:00+0000,Bronze,,,"August 31, 2020"
MembershipUpdated,,,101,499,USD,2020-09-01T00:00:00+0000,Bronze,,,"August 31, 2020"
MembershipUpdated,,,8,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipRenewed,,,8,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipUpdated,,,18,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipRenewed,,,18,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipUpdated,,,25,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipRenewed,,,25,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipUpdated,,,79,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipRenewed,,,79,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipUpdated,,,101,499,USD,2020-12-01T00:00:00+0000,Bronze,,,"September 1, 2020"
MembershipRenewed,,,101,499,USD,2020-12-01T00:00:00+0000,,,,"September 1, 2020"
MembershipUpsellUpdated,2020-09-01T00:00:24+0000,,102,5700,USD,,,,,"September 1, 2020"
MembershipUpdated,,,102,499,USD,2020-12-27T00:00:00+0000,Silver,,,"September 1, 2020"
MembershipRenewed,,,102,499,USD,2020-12-27T00:00:00+0000,,,,"September 1, 2020"
MembershipUpdated,,,17,499,USD,2021-09-01T01:00:00+0000,,,,"September 1, 2020"
MembershipRenewed,,,17,499,USD,2021-09-01T01:00:00+0000,,,,"September 1, 2020"
MembershipActivated,,,110,499,DKK,2020-10-01T07:00:00+0000,,,,"September 1, 2020"
MembershipValueChanged,,2,110,5950,DKK,,Bronze,,,"September 1, 2020"
MembershipUpdated,,,110,499,DKK,2020-11-01T00:00:00+0000,Bronze,,,"September 1, 2020"
MembershipUpdated,,,110,499,DKK,2020-11-01T00:00:00+0000,Bronze,,,"September 1, 2020"
MembershipUpdated,,,110,499,DKK,2020-11-01T00:00:00+0000,Bronze,,,"September 1, 2020"
MembershipActivated,,,109,499,USD,2020-12-01T00:00:00+0000,,,,"September 2, 2020"
MembershipValueChanged,,3,109,499,USD,,Bronze,,,"September 2, 2020"
MembershipUpdated,,,95,499,USD,2020-12-03T00:00:00+0000,,,,"September 3, 2020"
MembershipRenewed,,,95,499,USD,2020-12-03T00:00:00+0000,,,,"September 3, 2020"
MembershipUpdated,,,77,499,USD,2020-12-03T13:00:00+0000,,,,"September 3, 2020"
MembershipRenewed,,,77,499,USD,2020-12-03T13:00:00+0000,,,,"September 3, 2020"
MembershipUpdated,,,78,499,USD,2020-12-04T00:00:00+0000,,,,"September 4, 2020"
MembershipRenewed,,,78,499,USD,2020-12-04T00:00:00+0000,,,,"September 4, 2020"
MembershipUpdated,,,14,499,USD,2020-12-06T00:00:00+0000,,,,"September 6, 2020"
MembershipRenewed,,,14,499,USD,2020-12-06T00:00:00+0000,,,,"September 6, 2020"
MembershipActivated,,,111,499,DKK,2020-10-07T09:00:00+0000,,,,"September 7, 2020"
MembershipValueChanged,,2,111,47666,DKK,,Gold,,,"September 7, 2020"
MembershipUpdated,,,111,499,DKK,2020-11-01T00:00:00+0000,Gold,,,"September 7, 2020"
MembershipActivated,,,112,499,DKK,2020-10-07T09:00:00+0000,,,,"September 7, 2020"
MembershipValueChanged,,2,112,8666,DKK,,Gold,,,"September 7, 2020"
MembershipUpdated,,,112,499,DKK,2020-11-01T00:00:00+0000,Gold,,,"September 7, 2020"
MembershipUpdated,,,96,499,USD,2020-12-11T08:00:00+0000,,,,"September 11, 2020"
MembershipRenewed,,,96,499,USD,2020-12-11T08:00:00+0000,,,,"September 11, 2020"
MembershipUpdated,,,97,499,USD,2020-12-15T11:00:00+0000,,,,"September 15, 2020"
MembershipRenewed,,,97,499,USD,2020-12-15T11:00:00+0000,,,,"September 15, 2020"
MembershipUpdated,,,80,499,USD,2020-12-16T00:00:00+0000,,,,"September 16, 2020"
MembershipRenewed,,,80,499,USD,2020-12-16T00:00:00+0000,,,,"September 16, 2020"
MembershipActivated,,,113,499,USD,2021-07-01T00:00:00+0000,,,,"September 16, 2020"
MembershipValueChanged,,10,113,12000,USD,,Silver,,,"September 16, 2020"
MembershipActivated,,,114,499,USD,2020-10-03T00:00:00+0000,,,,"September 16, 2020"
MembershipValueChanged,,2,114,999,USD,,Silver,,,"September 16, 2020"
MembershipUpdated,,,114,499,USD,2020-12-03T00:00:00+0000,Silver,,,"September 16, 2020"
MembershipUpdated,,,67,499,USD,2020-12-17T00:00:00+0000,,,,"September 17, 2020"
MembershipRenewed,,,67,499,USD,2020-12-17T00:00:00+0000,,,,"September 17, 2020"
MembershipUpdated,,,76,499,USD,2020-12-17T00:00:00+0000,,,,"September 17, 2020"
MembershipRenewed,,,76,499,USD,2020-12-17T00:00:00+0000,,,,"September 17, 2020"
MembershipActivated,,,115,499,USD,2021-09-23T13:00:00+0000,,,,"September 23, 2020"
MembershipValueChanged,,12,115,1615,USD,,Silver,,,"September 23, 2020"
MembershipUpdated,,,15,499,USD,2020-12-25T07:00:00+0000,,,,"September 25, 2020"
MembershipRenewed,,,15,499,USD,2020-12-25T07:00:00+0000,,,,"September 25, 2020"
MembershipActivated,,,116,499,USD,2020-12-25T10:00:00+0000,,,,"September 25, 2020"
MembershipValueChanged,,3,116,499,USD,,Bronze,,,"September 25, 2020"
MembershipUpdated,,,98,499,USD,2020-12-29T00:00:00+0000,,,,"September 29, 2020"
MembershipRenewed,,,98,499,USD,2020-12-29T00:00:00+0000,,,,"September 29, 2020"
MembershipUpdated,,,22,499,USD,2020-12-30T00:00:00+0000,,,,"September 30, 2020"
MembershipRenewed,,,22,499,USD,2020-12-30T00:00:00+0000,,,,"September 30, 2020"
MembershipUpdated,,,5,499,USD,2021-01-01T00:00:00+0000,,,,"October 1, 2020"
MembershipRenewed,,,5,499,USD,2021-01-01T00:00:00+0000,,,,"October 1, 2020"
MembershipUpdated,,,82,499,USD,2021-01-01T00:00:00+0000,,,,"October 1, 2020"
MembershipRenewed,,,82,499,USD,2021-01-01T00:00:00+0000,,,,"October 1, 2020"
MembershipUpdated,,,103,499,DKK,2021-01-01T00:00:00+0000,Bronze,,,"October 1, 2020"
MembershipRenewed,,,103,499,DKK,2021-01-01T00:00:00+0000,,,,"October 1, 2020"
MembershipUpsellUpdated,2020-10-01T00:00:50+0000,,82,47081.25,USD,,,,,"October 1, 2020"
MembershipActivated,,,117,499,USD,2020-11-01T00:00:00+0000,,,,"October 2, 2020"
MembershipValueChanged,,2,117,999,USD,,Silver,,,"October 2, 2020"
MembershipUpdated,,,117,499,USD,2020-12-01T00:00:00+0000,Silver,,,"October 2, 2020"
MembershipUpdated,,,94,499,USD,2021-01-03T12:00:00+0000,,,,"October 3, 2020"
MembershipRenewed,,,94,499,USD,2021-01-03T12:00:00+0000,,,,"October 3, 2020"
MembershipUpdated,,,99,499,USD,2021-01-07T00:00:00+0000,Silver,,,"October 7, 2020"
MembershipRenewed,,,99,499,USD,2021-01-07T00:00:00+0000,,,,"October 7, 2020"
MembershipUpdated,,,100,499,USD,2021-01-08T00:00:00+0000,Silver,,,"October 8, 2020"
MembershipRenewed,,,100,499,USD,2021-01-08T00:00:00+0000,,,,"October 8, 2020"
MembershipUpdated,,,84,499,USD,2021-01-09T00:00:00+0000,,,,"October 9, 2020"
MembershipRenewed,,,84,499,USD,2021-01-09T00:00:00+0000,,,,"October 9, 2020"
MembershipUpdated,,,85,499,USD,2021-01-13T00:00:00+0000,,,,"October 13, 2020"
MembershipRenewed,,,85,499,USD,2021-01-13T00:00:00+0000,,,,"October 13, 2020"
MembershipUpdated,,,7,499,USD,2021-01-15T00:00:00+0000,,,,"October 15, 2020"
MembershipRenewed,,,7,499,USD,2021-01-15T00:00:00+0000,,,,"October 15, 2020"
MembershipUpdated,,,12,499,USD,2021-01-15T00:00:00+0000,,,,"October 15, 2020"
MembershipRenewed,,,12,499,USD,2021-01-15T00:00:00+0000,,,,"October 15, 2020"
MembershipRenewed,,,70,499,USD,2020-11-01T00:00:00+0000,,,,"October 16, 2020"
MembershipActivated,,,118,499,USD,2021-01-12T00:00:00+0000,,,,"October 19, 2020"
MembershipValueChanged,,3,118,499,USD,,Bronze,,,"October 19, 2020"
MembershipUpdated,,,86,499,USD,2021-01-23T00:00:00+0000,,,,"October 23, 2020"
MembershipRenewed,,,86,499,USD,2021-01-23T00:00:00+0000,,,,"October 23, 2020"
MembershipUpdated,,,105,499,USD,2021-01-23T00:00:00+0000,Bronze,,,"October 23, 2020"
MembershipRenewed,,,105,499,USD,2021-01-23T00:00:00+0000,,,,"October 23, 2020"
MembershipUpsellUpdated,2020-10-23T00:00:29+0000,,105,3236.4,USD,,,,,"October 23, 2020"
MembershipActivated,,,110,499,DKK,2020-11-01T00:00:00+0000,,,,"October 23, 2020"
MembershipValueChanged,,3,110,5950,DKK,,Bronze,,,"October 23, 2020"
MembershipRenewed,,,110,499,DKK,2020-11-01T00:00:00+0000,,,,"October 23, 2020"
MembershipActivated,,,111,499,DKK,2020-11-01T00:00:00+0000,,,,"October 26, 2020"
MembershipValueChanged,,3,111,47666,DKK,,Gold,,,"October 26, 2020"
MembershipRenewed,,,111,499,DKK,2020-11-01T00:00:00+0000,,,,"October 26, 2020"
MembershipCancelled,,,94,499,USD,,,,2021-01-03T12:00:00+0000,"October 26, 2020"
MembershipValueChanged,,3,94,579,USD,,,,,"October 26, 2020"
MembershipChurnUpdated,,,94,579,USD,,,2021-01-03T12:00:00+0000,,"October 26, 2020"
MembershipRenewed,,,104,499,USD,2020-11-06T00:00:00+0000,,,,"October 26, 2020"
MembershipUpdated,,,87,499,USD,2021-01-29T12:00:00+0000,,,,"October 29, 2020"
MembershipRenewed,,,87,499,USD,2021-01-29T12:00:00+0000,,,,"October 29, 2020"
MembershipCancelled,,,21,499,USD,,,,2020-11-01T00:00:00+0000,"October 30, 2020"
MembershipValueChanged,,3,21,579,USD,,,,,"October 30, 2020"
MembershipChurnUpdated,,,21,579,USD,,,2020-11-01T00:00:00+0000,,"October 30, 2020"
MembershipRenewed,,,101,499,USD,2020-12-01T00:00:00+0000,,,,"October 30, 2020"
MembershipUpdated,,,6,499,USD,2021-05-01T00:00:00+0000,,,,"November 1, 2020"
MembershipRenewed,,,6,499,USD,2021-05-01T00:00:00+0000,,,,"November 1, 2020"
MembershipUpsellUpdated,2020-11-01T00:00:09+0000,,6,12495,USD,,,,,"November 1, 2020"
MembershipUpdated,,,20,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipRenewed,,,20,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipUpdated,,,70,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipRenewed,,,70,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipUpdated,,,71,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipRenewed,,,71,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipUpdated,,,91,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipRenewed,,,91,499,USD,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipUpdated,,,110,499,DKK,2021-02-01T00:00:00+0000,Bronze,,,"November 1, 2020"
MembershipRenewed,,,110,499,DKK,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipUpdated,,,111,499,DKK,2021-02-01T00:00:00+0000,Gold,,,"November 1, 2020"
MembershipRenewed,,,111,499,DKK,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipActivated,,,112,499,DKK,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipValueChanged,,3,112,8666,DKK,,Gold,,,"November 1, 2020"
MembershipRenewed,,,112,499,DKK,2021-02-01T00:00:00+0000,,,,"November 1, 2020"
MembershipActivated,,,119,499,USD,2021-11-04T09:00:00+0000,,,,"November 4, 2020"
MembershipValueChanged,,12,119,499,USD,,Bronze,,,"November 4, 2020"
MembershipUpdated,,,89,499,USD,2021-02-05T00:00:00+0000,Bronze,,,"November 5, 2020"
MembershipRenewed,,,89,499,USD,2021-02-05T00:00:00+0000,,,,"November 5, 2020"
MembershipCancelled,,,89,499,USD,,,,2021-02-05T00:00:00+0000,"November 5, 2020"
MembershipValueChanged,,3,89,579,USD,,,,,"November 5, 2020"
MembershipChurnUpdated,,,89,579,USD,,,2021-02-05T00:00:00+0000,,"November 5, 2020"
MembershipRenewed,,1,19,499,USD,2020-11-19T00:00:00+0000,,,,"November 5, 2020"
MembershipUpdated,,,104,499,USD,2020-11-06T00:00:00+0000,Bronze,,,"November 5, 2020"
MembershipValueChanged,,3,104,499,USD,,,,,"November 5, 2020"
MembershipUpdated,,,88,499,USD,2021-02-05T19:00:00+0000,Bronze,,,"November 5, 2020"
MembershipRenewed,,,88,499,USD,2021-02-05T19:00:00+0000,,,,"November 5, 2020"
MembershipUpdated,,,104,499,USD,2021-02-06T00:00:00+0000,Bronze,,,"November 6, 2020"
MembershipRenewed,,,104,499,USD,2021-02-06T00:00:00+0000,,,,"November 6, 2020"
MembershipChurnUpdated,,,104,2697,USD,,,2020-11-06T00:00:11+0000,,"November 6, 2020"
MembershipRenewed,,,101,499,USD,2020-12-01T00:00:00+0000,,,,"November 9, 2020"
MembershipRenewed,,,14,499,USD,2020-12-06T00:00:00+0000,,,,"November 10, 2020"
MembershipUpdated,,,92,499,USD,2021-02-11T00:00:00+0000,Bronze,,,"November 11, 2020"
MembershipRenewed,,,92,499,USD,2021-02-11T00:00:00+0000,,,,"November 11, 2020"
MembershipActivated,,,120,499,USD,2021-02-02T00:00:00+0000,,,,"November 11, 2020"
MembershipValueChanged,,3,120,499,USD,,Bronze,,,"November 11, 2020"
MembershipCancelled,,,92,499,USD,,,,2021-02-11T00:00:00+0000,"November 11, 2020"
MembershipValueChanged,,3,92,579,USD,,,,,"November 11, 2020"
MembershipChurnUpdated,,,92,579,USD,,,2021-02-11T00:00:00+0000,,"November 11, 2020"
MembershipRenewed,,,19,499,USD,2020-11-19T00:00:00+0000,,,,"November 11, 2020"
MembershipActivated,,,121,499,USD,2021-02-11T00:00:00+0000,,,,"November 12, 2020"
MembershipValueChanged,,3,121,499,USD,,Bronze,,,"November 12, 2020"
MembershipRenewed,,,99,499,USD,2021-01-07T00:00:00+0000,,,,"November 12, 2020"
MembershipActivated,,,106,499,USD,2021-02-13T00:00:00+0000,,,,"November 13, 2020"
MembershipValueChanged,,3,106,499,USD,,Bronze,,,"November 13, 2020"
MembershipRenewed,,,106,499,USD,2021-02-13T00:00:00+0000,,,,"November 13, 2020"
MembershipUpdated,,,75,499,USD,2021-02-14T00:00:00+0000,Bronze,,,"November 14, 2020"
MembershipRenewed,,,75,499,USD,2021-02-14T00:00:00+0000,,,,"November 14, 2020"
MembershipUpdated,,,107,499,USD,2021-02-14T00:00:00+0000,Bronze,,,"November 14, 2020"
MembershipRenewed,,,107,499,USD,2021-02-14T00:00:00+0000,,,,"November 14, 2020"
MembershipUpsellUpdated,2020-11-14T00:00:19+0000,,107,3236.4,USD,,,,,"November 14, 2020"
MembershipUpdated,,,23,499,USD,2021-02-18T00:00:00+0000,Silver,,,"November 18, 2020"
MembershipRenewed,,,23,499,USD,2021-02-18T00:00:00+0000,,,,"November 18, 2020"
MembershipUpdated,,,19,499,USD,2021-02-19T00:00:00+0000,Bronze,,,"November 19, 2020"
MembershipRenewed,,,19,499,USD,2021-02-19T00:00:00+0000,,,,"November 19, 2020"
MembershipRenewed,,,15,499,USD,2020-12-25T07:00:00+0000,,,,"November 19, 2020"
MembershipActivated,,,123,499,USD,2020-12-19T11:00:00+0000,,,,"November 19, 2020"
MembershipValueChanged,,1,123,499,USD,,Bronze,,,"November 19, 2020"
MembershipActivated,,,124,499,USD,2020-12-19T11:00:00+0000,,,,"November 19, 2020"
MembershipValueChanged,,1,124,499,USD,,Bronze,,,"November 19, 2020"
MembershipUpdated,,,74,499,USD,2021-02-24T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipRenewed,,,74,499,USD,2021-02-24T00:00:00+0000,,,,"November 24, 2020"
MembershipUpdated,,,121,499,USD,2021-02-11T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,120,499,USD,2021-02-02T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,119,499,USD,2021-11-04T09:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,118,499,USD,2021-01-12T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,117,499,USD,2020-12-01T00:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,116,499,USD,2020-12-25T10:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,115,499,USD,2021-09-23T13:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,114,499,USD,2020-12-03T00:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,113,499,USD,2021-07-01T00:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,112,499,DKK,2021-02-01T00:00:00+0000,Gold,,,"November 24, 2020"
MembershipUpdated,,,111,499,DKK,2021-02-01T00:00:00+0000,Gold,,,"November 24, 2020"
MembershipUpdated,,,110,499,DKK,2021-02-01T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,109,499,USD,2020-12-01T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,108,499,USD,2020-11-25T10:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,107,499,USD,2021-02-14T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,106,499,USD,2021-02-13T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,105,499,USD,2021-01-23T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,104,499,USD,2021-02-06T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,103,499,DKK,2021-01-01T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,102,499,USD,2020-12-27T00:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,101,499,USD,2020-12-01T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,100,499,USD,2021-01-08T00:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,99,499,USD,2021-01-07T00:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,98,499,USD,2020-12-29T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,97,499,USD,2020-12-15T11:00:00+0000,Silver,,,"November 24, 2020"
MembershipUpdated,,,96,499,USD,2020-12-11T08:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,95,499,USD,2020-12-03T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,94,499,USD,null,,,,"November 24, 2020"
MembershipUpdated,,,93,499,USD,2020-11-28T10:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,92,499,USD,null,Bronze,,,"November 24, 2020"
MembershipUpdated,,,91,499,USD,2021-02-01T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,90,499,USD,2021-01-01T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,89,499,USD,null,Bronze,,,"November 24, 2020"
MembershipUpdated,,,88,499,USD,2021-02-05T19:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,87,499,USD,2021-01-29T12:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,86,499,USD,2021-01-23T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,85,499,USD,2021-01-13T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,84,499,USD,2021-01-09T00:00:00+0000,Bronze,,,"November 24, 2020"
MembershipUpdated,,,83,499,USD,2021-01-01T00:00:00+0000,Silver,,,"November 24, 2020"
