charge_amount,currency,membership_id,description_event,discount,status,message,triggered_by,payment_method,transaction_datetime,charge_amount_usd
1497.0,USD,88,membership payment,0,Success,Success,system,PaymentCard,2021-02-05,1497.0
1497.0,USD,104,membership payment,0,Success,Success,system,PaymentCard,2021-02-06,1497.0
1798.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2021-02-06,1798.0
499.0,USD,153,membership payment,0,Success,Success,system,PaymentCard,2021-02-06,499.0
21000.0,DKK,141,membership payment,0,Success,Success,system,PaymentCard,2021-02-08,3150.0
1001.0,USD,165,membership payment,0,Success,Success,system,PaymentCard,2021-02-08,1001.0
45000.0,USD,128,membership payment,0,Success,Success,system,PaymentCard,2021-02-08,45000.0
1300.0,EUR,127,membership additional service,0,Success,Success,system,PaymentCard,2021-02-09,1417.0
2997.0,EUR,154,membership payment,0,Success,Success,system,PaymentCard,2021-02-10,3266.73
499.0,USD,105,membership payment,0,Success,Success,system,PaymentCard,2021-02-10,499.0
1200.0,USD,78,membership additional service,0,Success,Success,system,PaymentCard,2021-02-10,1200.0
1497.0,USD,121,membership payment,0,Success,Success,system,PaymentCard,2021-02-11,1497.0
1497.0,USD,169,membership payment,0,Success,Success,system,PaymentCard,2021-02-11,1497.0
2409.0,EUR,148,membership payment,0,Success,Success,system,PaymentCard,2021-02-11,2625.8100000000004
1497.0,USD,106,membership payment,0,Success,Success,system,PaymentCard,2021-02-13,1497.0
1497.0,USD,75,membership payment,0,Success,Success,system,PaymentCard,2021-02-14,1497.0
1497.0,USD,107,membership payment,0,Success,Success,system,PaymentCard,2021-02-14,1497.0
6597.0,USD,151,membership payment,0,Success,Success,system,PaymentCard,2021-02-17,6597.0
1497.0,USD,170,membership payment,0,Success,Success,system,PaymentCard,2021-02-17,1497.0
499.0,USD,25,membership additional service,0,Success,Success,system,PaymentCard,2021-02-17,499.0
2997.0,USD,23,membership payment,0,Success,Success,system,PaymentCard,2021-02-18,2997.0
499.0,USD,134,membership additional service,0,Success,Success,system,PaymentCard,2021-02-18,499.0
1497.0,USD,19,membership payment,0,Success,Success,system,PaymentCard,2021-02-19,1497.0
499.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2021-02-22,499.0
499.0,USD,101,membership payment,0,Success,Success,system,PaymentCard,2021-02-22,499.0
1497.0,USD,152,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-02-23,1497.0
1497.0,USD,152,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-02-23,1497.0
1497.0,USD,152,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-02-23,1497.0
1497.0,USD,152,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-02-23,1497.0
499.0,USD,18,membership additional service,0,Success,Success,system,PaymentCard,2021-02-24,499.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2021-02-25,499.0
10788.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2021-02-25,10788.0
1497.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2021-02-25,1497.0
1497.0,USD,171,membership payment,0,Success,Success,system,PaymentCard,2021-02-25,1497.0
499.0,USD,25,membership additional service,0,Success,Success,system,PaymentCard,2021-02-25,499.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-02-25,499.0
1497.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2021-02-26,1497.0
1497.0,USD,93,membership payment,0,Success,Success,system,PaymentCard,2021-02-28,1497.0
1497.0,USD,18,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,1497.0
1497.0,USD,25,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,1497.0
1497.0,USD,102,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,1497.0
1497.0,USD,109,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,1497.0
2997.0,USD,117,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,2997.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
12947.5,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,1942.125
2999.0,EUR,127,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,3268.9100000000003
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1497.0,USD,173,membership payment,0,Success,Success,system,PaymentCard,2021-03-01,1497.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
499.0,USD,134,membership additional service,0,Success,Success,system,PaymentCard,2021-03-01,499.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-01,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
1896.0,USD,143,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2021-03-02,1896.0
632.0,USD,143,membership payment,0,Success,Success,system,PaymentCard,2021-03-02,632.0
1896.0,USD,143,membership payment,0,Success,Success,system,PaymentCard,2021-03-02,1896.0
1497.0,USD,95,membership payment,0,Success,Success,system,PaymentCard,2021-03-03,1497.0
2997.0,USD,114,membership payment,0,Success,Success,system,PaymentCard,2021-03-03,2997.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2021-03-03,999.0
58500.0,USD,113,membership payment,0,Success,Success,system,PaymentCard,2021-03-03,58500.0
3600.0,USD,78,membership payment,0,Success,Success,system,PaymentCard,2021-03-04,3600.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-03-04,499.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-03-04,499.0
499.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2021-03-04,499.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-03-04,499.0
2997.0,USD,14,membership payment,0,Success,Success,system,PaymentCard,2021-03-06,2997.0
499.0,USD,153,membership payment,0,Success,Success,system,PaymentCard,2021-03-06,499.0
3000.0,USD,131,membership payment,0,Success,Success,system,PaymentCard,2021-03-07,3000.0
2997.0,USD,165,membership payment,0,Success,Success,system,PaymentCard,2021-03-08,2997.0
2997.0,USD,130,membership payment,0,Success,Success,system,PaymentCard,2021-03-08,2997.0
1497.0,USD,132,membership payment,0,Success,Success,system,PaymentCard,2021-03-08,1497.0
1500.0,USD,133,membership payment,0,Success,Success,system,PaymentCard,2021-03-09,1500.0
1497.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2021-03-09,1497.0
1497.0,USD,134,membership payment,0,Success,Success,system,PaymentCard,2021-03-09,1497.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-03-09,499.0
499.0,USD,167,membership payment,0,Success,Success,system,PaymentCard,2021-03-11,499.0
1497.0,USD,96,membership payment,0,Success,Success,system,PaymentCard,2021-03-11,1497.0
31875.0,USD,176,membership additional service,0,Success,Success,system,PaymentCard,2021-03-12,31875.0
2997.0,USD,97,membership payment,0,Success,Success,system,PaymentCard,2021-03-15,2997.0
1497.0,USD,80,membership payment,0,Success,Success,system,PaymentCard,2021-03-16,1497.0
3371.25,USD,73,membership payment,0,Success,Success,system,PaymentCard,2021-03-16,3371.25
3371.25,USD,76,membership payment,0,Success,Success,system,PaymentCard,2021-03-17,3371.25
46750.0,USD,101,membership additional service,0,Success,Success,staff,PaymentCard,2021-03-17,46750.0
955.57,EUR,148,membership additional service,0,Success,Success,system,PaymentCard,2021-03-17,1041.5713
999.0,USD,153,membership payment,0,Success,Success,system,PaymentCard,2021-03-17,999.0
499.0,USD,173,membership payment,0,Success,Success,system,PaymentCard,2021-03-17,499.0
499.0,USD,15,membership additional service,0,Success,Success,system,PaymentCard,2021-03-18,499.0
499.0,USD,138,membership additional service,0,Success,Success,system,PaymentCard,2021-03-18,499.0
1497.0,USD,177,membership payment,0,Success,Success,system,PaymentCard,2021-03-18,1497.0
3371.25,USD,178,membership payment,0,Success,Success,system,PaymentCard,2021-03-18,3371.25
499.0,USD,156,membership additional service,0,Success,Success,system,PaymentCard,2021-03-19,499.0
499.0,USD,74,membership additional service,0,Success,Success,system,PaymentCard,2021-03-19,499.0
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-03-19,499.0
499.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2021-03-22,499.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2021-03-22,499.0
499.0,USD,88,membership additional service,0,Success,Success,system,PaymentCard,2021-03-23,499.0
1497.0,USD,74,membership payment,0,Success,Success,system,PaymentCard,2021-03-24,1497.0
7316.25,DKK,111,charge for specific project,0,Success,Success,staff,PaymentCard,2021-03-24,1097.4375
1497.0,USD,15,membership payment,0,Success,Success,system,PaymentCard,2021-03-25,1497.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2021-03-25,499.0
4495.0,USD,76,membership payment,0,Success,Success,system,PaymentCard,2021-03-25,4495.0
1497.0,USD,98,membership payment,0,Success,Success,system,PaymentCard,2021-03-29,1497.0
999.0,USD,174,membership additional service,0,Success,Success,staff,PaymentCard,2021-03-29,999.0
9996.0,USD,180,membership payment,0,Success,Success,system,PaymentCard,2021-03-29,9996.0
2997.0,USD,142,membership payment,0,Success,Success,staff,PaymentCard,2021-03-29,2997.0
3371.25,USD,22,membership payment,0,Success,Success,system,PaymentCard,2021-03-30,3371.25
25895.0,DKK,181,membership payment,0,Success,Success,system,PaymentCard,2021-03-30,3884.25
4860.0,EUR,96,membership payment,0,Success,Success,system,PaymentCard,2021-03-31,5297.400000000001
4860.0,EUR,96,membership payment,0,Success,Success,system,PaymentCard,2021-03-31,5297.400000000001
3371.25,USD,82,membership payment,0,Success,Success,system,PaymentCard,2021-04-01,3371.25
4530.0,EUR,154,membership payment,0,Success,Success,system,PaymentCard,2021-04-01,4937.700000000001
12947.5,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2021-04-01,1942.125
955.57,EUR,148,membership additional service,0,Success,Success,system,PaymentCard,2021-04-01,1041.5713
999.0,USD,153,membership additional service,0,Success,Success,system,PaymentCard,2021-04-01,999.0
1497.0,USD,182,membership payment,0,Success,Success,system,PaymentCard,2021-04-01,1497.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2021-04-03,999.0
5394.0,USD,158,membership payment,0,Success,Success,system,PaymentCard,2021-04-04,5394.0
499.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2021-04-04,499.0
999.0,USD,153,membership additional service,0,Success,Success,system,PaymentCard,2021-04-05,999.0
999.0,USD,153,membership additional service,0,Success,Success,system,PaymentCard,2021-04-05,999.0
2997.0,USD,183,membership payment,0,Success,Success,system,PaymentCard,2021-04-06,2997.0
7125.0,USD,184,membership payment,0,Success,Success,system,PaymentCard,2021-04-06,7125.0
7125.0,USD,99,membership payment,0,Success,Success,system,PaymentCard,2021-04-07,7125.0
1497.0,USD,149,membership payment,0,Success,Success,system,PaymentCard,2021-04-07,1497.0
2997.0,USD,100,membership payment,0,Success,Success,system,PaymentCard,2021-04-08,2997.0
955.57,EUR,148,membership additional service,0,Success,Success,system,PaymentCard,2021-04-08,1041.5713
499.0,USD,19,membership additional service,0,Success,Success,system,PaymentCard,2021-04-08,499.0
1497.0,USD,84,membership payment,0,Success,Success,system,PaymentCard,2021-04-09,1497.0
499.0,USD,167,membership payment,0,Success,Success,system,PaymentCard,2021-04-11,499.0
1497.0,USD,85,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2021-04-13,1497.0
1497.0,USD,85,membership payment,0,Success,Success,system,PaymentCard,2021-04-13,1497.0
999.0,USD,153,membership additional service,0,Success,Success,system,PaymentCard,2021-04-13,999.0
3290.34,USD,155,membership payment,0,Success,Success,system,PaymentCard,2021-04-13,3290.34
499.0,USD,171,membership additional service,0,Success,Success,system,PaymentCard,2021-04-14,499.0
999.0,USD,153,membership additional service,0,Success,Success,system,PaymentCard,2021-04-14,999.0
1497.0,USD,7,membership payment,0,Success,Success,system,PaymentCard,2021-04-15,1497.0
